"Country","Code","Year","Production (tonnes)","Yield (tonnes/hectare)","prediction"
"Equatorial Guinea","GNQ",1981,9900,0.1375,"Normal"
"Equatorial Guinea","GNQ",1982,7000,0.09590001,"Normal"
"Equatorial Guinea","GNQ",1983,6600,0.09430001,"Normal"
"Equatorial Guinea","GNQ",1984,7000,0.0972,"Normal"
"Equatorial Guinea","GNQ",1985,6000,0.08330001,"Normal"
"Equatorial Guinea","GNQ",1986,6200,0.086100005,"Normal"
"Equatorial Guinea","GNQ",1987,8300,0.1122,"Normal"
"Equatorial Guinea","GNQ",1988,8190,0.110700004,"Normal"
"Equatorial Guinea","GNQ",1989,6570,0.088800006,"Normal"
"Equatorial Guinea","GNQ",1990,6793,0.097,"Normal"
"Equatorial Guinea","GNQ",1991,5673,0.1031,"Normal"
"Equatorial Guinea","GNQ",1992,4298,0.0661,"Normal"
"Equatorial Guinea","GNQ",1993,2957,0.083000004,"Normal"
"Equatorial Guinea","GNQ",1994,3214,0.06430001,"Normal"
"Equatorial Guinea","GNQ",1995,4248,0.1062,"Normal"
"Equatorial Guinea","GNQ",1996,4318,0.0972,"Normal"
"Equatorial Guinea","GNQ",1997,5018,0.10040001,"Normal"
"Equatorial Guinea","GNQ",1998,4356,0.103700005,"Normal"
"Equatorial Guinea","GNQ",1999,5500,0.11000001,"Normal"
"Equatorial Guinea","GNQ",2000,4900,0.1089,"Normal"
"Equatorial Guinea","GNQ",2001,4000,0.1,"Normal"
"Equatorial Guinea","GNQ",2002,2013,0.1007,"Normal"
"Equatorial Guinea","GNQ",2003,2422,0.10090001,"Normal"
"Equatorial Guinea","GNQ",2004,3000,0.1,"Normal"
"Equatorial Guinea","GNQ",2005,3000,0.10040001,"Normal"
"Equatorial Guinea","GNQ",2006,2000,0.1,"Normal"
"Equatorial Guinea","GNQ",2007,2500,0.1,"Normal"
"Equatorial Guinea","GNQ",2008,2000,0.1,"Normal"
"Equatorial Guinea","GNQ",2009,1200,0.1,"Normal"
"Equatorial Guinea","GNQ",2010,1200,0.101,"Normal"
"Equatorial Guinea","GNQ",2011,900,0.101,"Normal"
"Equatorial Guinea","GNQ",2012,700,0.09990001,"Normal"
"Equatorial Guinea","GNQ",2013,700,0.09990001,"Normal"
"Equatorial Guinea","GNQ",2014,892,0.101500005,"Normal"
"Equatorial Guinea","GNQ",2015,1000,0.1017,"Normal"
"Equatorial Guinea","GNQ",2016,1000,0.1021,"Normal"
"Equatorial Guinea","GNQ",2017,1000,0.102400005,"Normal"
"Equatorial Guinea","GNQ",2018,1000,0.10250001,"Normal"
"Equatorial Guinea","GNQ",2019,1000,0.102400005,"Normal"
"Equatorial Guinea","GNQ",2020,1000,0.102400005,"Normal"
"Equatorial Guinea","GNQ",2021,600,0.1017,"Normal"
"Equatorial Guinea","GNQ",2022,1000,0.1017,"Normal"
"Equatorial Guinea","GNQ",2023,1000,0.1017,"Normal"
"Fiji","FJI",1961,15,0.4286,"Normal"
"Fiji","FJI",1962,15,0.4286,"Normal"
"Fiji","FJI",1963,20,0.4444,"Normal"
"Fiji","FJI",1964,40,0.4444,"Normal"
"Fiji","FJI",1965,35,0.43750003,"Normal"
"Fiji","FJI",1966,45,0.45000002,"Normal"
"Fiji","FJI",1967,36,0.45000002,"Normal"
"Fiji","FJI",1968,80,0.4444,"Normal"
"Fiji","FJI",1969,60,0.4444,"Normal"
"Fiji","FJI",1970,59,0.45380002,"Normal"
"Fiji","FJI",1971,80,0.4444,"Normal"
"Fiji","FJI",1972,89,0.44500002,"Normal"
"Fiji","FJI",1973,22,0.44000003,"Normal"
"Fiji","FJI",1974,49,0.49,"Normal"
"Fiji","FJI",1975,72,0.48000002,"Normal"
"Fiji","FJI",1976,88,0.4889,"Normal"
"Fiji","FJI",1977,97,0.5389001,"Normal"
"Fiji","FJI",1978,123,0.55910003,"Normal"
"Fiji","FJI",1979,144,0.5603,"Normal"
"Fiji","FJI",1980,137,0.46600002,"Normal"
"Fiji","FJI",1981,185,0.53470004,"Normal"
"Fiji","FJI",1982,130,0.34210002,"Normal"
"Fiji","FJI",1983,224,0.2963,"Normal"
"Fiji","FJI",1984,235,0.30760002,"Normal"
"Fiji","FJI",1985,225,0.1892,"Normal"
"Fiji","FJI",1986,286,0.1602,"Normal"
"Fiji","FJI",1987,468,0.32230002,"Normal"
"Fiji","FJI",1988,238,0.1773,"Normal"
"Fiji","FJI",1989,375,0.2379,"Normal"
"Fiji","FJI",1990,406,0.19110002,"Normal"
"Fiji","FJI",1991,363,0.16860001,"Normal"
"Fiji","FJI",1992,327,0.08990001,"Normal"
"Fiji","FJI",1993,152,0.08840001,"Normal"
"Fiji","FJI",1994,163,0.0568,"Normal"
"Fiji","FJI",1995,100,0.035,"Normal"
"Fiji","FJI",1996,126,0.05,"Normal"
"Fiji","FJI",1997,72,0.048,"Normal"
"Fiji","FJI",1998,146,0.055600002,"Normal"
"Fiji","FJI",1999,148,0.032,"Normal"
"Fiji","FJI",2000,15,0.0233,"Normal"
"Fiji","FJI",2001,5,0.013300001,"Normal"
"Fiji","FJI",2002,16,0.0533,"Normal"
"Fiji","FJI",2003,15,0.1267,"Normal"
"Fiji","FJI",2004,12,0.048,"Normal"
"Fiji","FJI",2005,15,0.0568,"Normal"
"Fiji","FJI",2006,12,0.059200004,"Normal"
"Fiji","FJI",2007,14,0.056,"Normal"
"Fiji","FJI",2008,13,0.054200005,"Normal"
"Fiji","FJI",2009,5,0.0714,"Normal"
"Fiji","FJI",2010,4,0.0836,"Normal"
"Fiji","FJI",2011,1,0.093600005,"Normal"
"Fiji","FJI",2012,26,0.1263,"Normal"
"Fiji","FJI",2013,23,0.1211,"Normal"
"Fiji","FJI",2014,8.92,0.1,"Normal"
"Fiji","FJI",2015,7,0.23330002,"Normal"
"Fiji","FJI",2016,3.4,0.34,"Normal"
"Fiji","FJI",2017,12,2,"Outlier"
"Fiji","FJI",2018,16,2,"Outlier"
"Fiji","FJI",2019,16.5,1.9412,"Outlier"
"Fiji","FJI",2020,9.1,2,"Outlier"
"Fiji","FJI",2021,80.34,2,"Outlier"
"Fiji","FJI",2022,131.31,2,"Outlier"
"Fiji","FJI",2023,118,2,"Outlier"
"Gabon","GAB",1961,3190,0.319,"Normal"
"Gabon","GAB",1962,3360,0.33600003,"Normal"
"Gabon","GAB",1963,3600,0.36,"Normal"
"Gabon","GAB",1964,4000,0.4,"Normal"
"Gabon","GAB",1965,2170,0.21700001,"Normal"
"Gabon","GAB",1966,4296,0.19010001,"Normal"
"Gabon","GAB",1967,4061,0.18460001,"Normal"
"Gabon","GAB",1968,4751,0.19000001,"Normal"
"Gabon","GAB",1969,4366,0.17460002,"Normal"
"Gabon","GAB",1970,6095,0.24380001,"Normal"
"Gabon","GAB",1971,5031,0.20120001,"Normal"
"Gabon","GAB",1972,5030,0.20120001,"Normal"
"Gabon","GAB",1973,5151,0.20600002,"Normal"
"Gabon","GAB",1974,4869,0.19480002,"Normal"
"Gabon","GAB",1975,4549,0.20680001,"Normal"
"Gabon","GAB",1976,3573,0.17430001,"Normal"
"Gabon","GAB",1977,3573,0.1787,"Normal"
"Gabon","GAB",1978,3710,0.17670001,"Normal"
"Gabon","GAB",1979,4754,0.2264,"Normal"
"Gabon","GAB",1980,3814,0.18160002,"Normal"
"Gabon","GAB",1981,2850,0.1357,"Normal"
"Gabon","GAB",1982,2900,0.13810001,"Normal"
"Gabon","GAB",1983,2500,0.119,"Normal"
"Gabon","GAB",1984,1595,0.07980001,"Normal"
"Gabon","GAB",1985,1500,0.075,"Normal"
"Gabon","GAB",1986,1628,0.08140001,"Normal"
"Gabon","GAB",1987,1574,0.0787,"Normal"
"Gabon","GAB",1988,1802,0.090100005,"Normal"
"Gabon","GAB",1989,1800,0.09,"Normal"
"Gabon","GAB",1990,1502,0.06830001,"Normal"
"Gabon","GAB",1991,1802,0.1001,"Normal"
"Gabon","GAB",1992,2925,0.1463,"Normal"
"Gabon","GAB",1993,1966,0.1092,"Normal"
"Gabon","GAB",1994,718,0.07180001,"Normal"
"Gabon","GAB",1995,774,0.08680001,"Normal"
"Gabon","GAB",1996,1022,0.087000005,"Normal"
"Gabon","GAB",1997,686,0.08580001,"Normal"
"Gabon","GAB",1998,500,0.076900005,"Normal"
"Gabon","GAB",1999,700,0.087500006,"Normal"
"Gabon","GAB",2000,500,0.076900005,"Normal"
"Gabon","GAB",2001,416.2,0.076000005,"Normal"
"Gabon","GAB",2002,500,0.0714,"Normal"
"Gabon","GAB",2003,600,0.0706,"Normal"
"Gabon","GAB",2004,200,0.069000006,"Normal"
"Gabon","GAB",2005,195,0.0714,"Normal"
"Gabon","GAB",2006,200,0.0714,"Normal"
"Gabon","GAB",2007,100,0.076900005,"Normal"
"Gabon","GAB",2008,200,0.0741,"Normal"
"Gabon","GAB",2009,200,0.0741,"Normal"
"Gabon","GAB",2010,100,0.07630001,"Normal"
"Gabon","GAB",2011,600,0.09680001,"Normal"
"Gabon","GAB",2012,100,0.028600002,"Normal"
"Gabon","GAB",2013,200,0.0571,"Normal"
"Gabon","GAB",2014,202.96,0.0615,"Normal"
"Gabon","GAB",2015,100,0.060000002,"Normal"
"Gabon","GAB",2016,100,0.060900003,"Normal"
"Gabon","GAB",2017,100,0.060200002,"Normal"
"Gabon","GAB",2018,100,0.059700005,"Normal"
"Gabon","GAB",2019,100,0.057400003,"Normal"
"Gabon","GAB",2020,100,0.0568,"Normal"
"Gabon","GAB",2021,100,0.0571,"Normal"
"Gabon","GAB",2022,100,0.056200005,"Normal"
"Gabon","GAB",2023,103.56,0.0553,"Normal"
"Ghana","GHA",1961,415200,0.23640001,"Normal"
"Ghana","GHA",1962,428100,0.23780002,"Normal"
"Ghana","GHA",1963,427800,0.23510002,"Normal"
"Ghana","GHA",1964,580500,0.31410003,"Normal"
"Ghana","GHA",1965,415800,0.2272,"Normal"
"Ghana","GHA",1966,381100,0.2823,"Normal"
"Ghana","GHA",1967,423500,0.2921,"Normal"
"Ghana","GHA",1968,327000,0.2515,"Normal"
"Ghana","GHA",1969,414300,0.28570002,"Normal"
"Ghana","GHA",1970,406000,0.2798,"Normal"
"Ghana","GHA",1971,470000,0.3133,"Normal"
"Ghana","GHA",1972,415700,0.28670004,"Normal"
"Ghana","GHA",1973,343000,0.245,"Normal"
"Ghana","GHA",1974,385100,0.27510002,"Normal"
"Ghana","GHA",1975,397300,0.2838,"Normal"
"Ghana","GHA",1976,326700,0.2513,"Normal"
"Ghana","GHA",1977,277400,0.23120001,"Normal"
"Ghana","GHA",1978,268200,0.22350001,"Normal"
"Ghana","GHA",1979,280800,0.23400001,"Normal"
"Ghana","GHA",1980,277200,0.231,"Normal"
"Ghana","GHA",1981,246500,0.2054,"Normal"
"Ghana","GHA",1982,202500,0.22500001,"Normal"
"Ghana","GHA",1983,168100,0.21010001,"Normal"
"Ghana","GHA",1984,166700,0.20840001,"Normal"
"Ghana","GHA",1985,194400,0.216,"Normal"
"Ghana","GHA",1986,226400,0.24820001,"Normal"
"Ghana","GHA",1987,188170,0.2545,"Normal"
"Ghana","GHA",1988,246700,0.34260002,"Normal"
"Ghana","GHA",1989,295052,0.4213,"Normal"
"Ghana","GHA",1990,293355,0.42320004,"Normal"
"Ghana","GHA",1991,241796,0.33540002,"Normal"
"Ghana","GHA",1992,312122,0.43300003,"Normal"
"Ghana","GHA",1993,254652,0.36270002,"Normal"
"Ghana","GHA",1994,288075,0.41960004,"Normal"
"Ghana","GHA",1995,403900,0.40390003,"Normal"
"Ghana","GHA",1996,403000,0.3838,"Normal"
"Ghana","GHA",1997,322490,0.3,"Normal"
"Ghana","GHA",1998,409360,0.3,"Normal"
"Ghana","GHA",1999,434200,0.33400002,"Normal"
"Ghana","GHA",2000,436600,0.29110003,"Normal"
"Ghana","GHA",2001,389591,0.28860003,"Normal"
"Ghana","GHA",2002,340562,0.28500003,"Normal"
"Ghana","GHA",2003,497000,0.3313,"Normal"
"Ghana","GHA",2004,737000,0.36850002,"Normal"
"Ghana","GHA",2005,740000,0.4,"Normal"
"Ghana","GHA",2006,734000,0.4,"Normal"
"Ghana","GHA",2007,614500,0.42000002,"Normal"
"Ghana","GHA",2008,680781,0.37350002,"Normal"
"Ghana","GHA",2009,710638,0.44410002,"Normal"
"Ghana","GHA",2010,632037.4,0.395,"Normal"
"Ghana","GHA",2011,700020,0.4374,"Normal"
"Ghana","GHA",2012,879348,0.54950005,"Normal"
"Ghana","GHA",2013,835466,0.5221,"Normal"
"Ghana","GHA",2014,858720,0.51000005,"Normal"
"Ghana","GHA",2015,858720,0.51000005,"Normal"
"Ghana","GHA",2016,858720,0.51000005,"Normal"
"Ghana","GHA",2017,969300,0.5201,"Normal"
"Ghana","GHA",2018,904700,0.52400005,"Normal"
"Ghana","GHA",2019,811700,0.52820003,"Normal"
"Ghana","GHA",2020,800000,0.54170007,"Normal"
"Ghana","GHA",2021,1047385,0.5526,"Outlier"
"Ghana","GHA",2022,683300,0.56040007,"Normal"
"Ghana","GHA",2023,653700,0.56820005,"Normal"
"Grenada","GRD",1961,2500,0.5,"Normal"
"Grenada","GRD",1962,2800,0.56,"Normal"
"Grenada","GRD",1963,2600,0.52000004,"Normal"
"Grenada","GRD",1964,2800,0.56,"Normal"
"Grenada","GRD",1965,2300,0.51110005,"Normal"
"Grenada","GRD",1966,2200,0.4889,"Normal"
"Grenada","GRD",1967,2760,0.6133,"Normal"
"Grenada","GRD",1968,2826,0.5138,"Normal"
"Grenada","GRD",1969,3056,0.61120003,"Normal"
"Grenada","GRD",1970,2926,0.5852,"Normal"
"Grenada","GRD",1971,2866,0.63690007,"Normal"
"Grenada","GRD",1972,2511,0.5231,"Normal"
"Grenada","GRD",1973,2424,0.49470004,"Normal"
"Grenada","GRD",1974,2386,0.47720003,"Normal"
"Grenada","GRD",1975,2411,0.48220003,"Normal"
"Grenada","GRD",1976,2713,0.49330002,"Normal"
"Grenada","GRD",1977,2134,0.388,"Normal"
"Grenada","GRD",1978,2436,0.38360003,"Normal"
"Grenada","GRD",1979,2625,0.41020003,"Normal"
"Grenada","GRD",1980,2131,0.85240006,"Normal"
"Grenada","GRD",1981,2517,0.88320005,"Normal"
"Grenada","GRD",1982,2279,1.1395,"Normal"
"Grenada","GRD",1983,2367,0.93850005,"Normal"
"Grenada","GRD",1984,2500,1,"Normal"
"Grenada","GRD",1985,2166,1.0314001,"Normal"
"Grenada","GRD",1986,1729,1.0171,"Normal"
"Grenada","GRD",1987,1753,0.9739001,"Normal"
"Grenada","GRD",1988,1422,0.8888,"Normal"
"Grenada","GRD",1989,1472,0.92,"Normal"
"Grenada","GRD",1990,1950,1,"Normal"
"Grenada","GRD",1991,1671,0.96590006,"Normal"
"Grenada","GRD",1992,1355,0.90330005,"Normal"
"Grenada","GRD",1993,1598,0.94000006,"Normal"
"Grenada","GRD",1994,1462,0.91380006,"Normal"
"Grenada","GRD",1995,1591,0.90730006,"Normal"
"Grenada","GRD",1996,1712,0.90110004,"Normal"
"Grenada","GRD",1997,1609,0.99320006,"Normal"
"Grenada","GRD",1998,1419,0.99230003,"Normal"
"Grenada","GRD",1999,974,0.99390006,"Normal"
"Grenada","GRD",2000,1196,0.99670005,"Normal"
"Grenada","GRD",2001,688,0.9971,"Normal"
"Grenada","GRD",2002,876,0.9955,"Normal"
"Grenada","GRD",2003,617,0.99520004,"Normal"
"Grenada","GRD",2004,763,0.9909001,"Normal"
"Grenada","GRD",2005,47,0.1424,"Normal"
"Grenada","GRD",2006,90,0.25710002,"Normal"
"Grenada","GRD",2007,226,0.6108,"Normal"
"Grenada","GRD",2008,400,0.5,"Normal"
"Grenada","GRD",2009,500,0.5,"Normal"
"Grenada","GRD",2010,500,0.5,"Normal"
"Grenada","GRD",2011,700,0.63640004,"Normal"
"Grenada","GRD",2012,800,0.64000005,"Normal"
"Grenada","GRD",2013,900,0.6977,"Normal"
"Grenada","GRD",2014,900,0.6977,"Normal"
"Grenada","GRD",2015,600,0.67190003,"Normal"
"Grenada","GRD",2016,800,0.64640003,"Normal"
"Grenada","GRD",2017,700,0.6244001,"Normal"
"Grenada","GRD",2018,800,0.6072,"Normal"
"Grenada","GRD",2019,633,0.59590006,"Normal"
"Grenada","GRD",2020,539,0.62200004,"Normal"
"Grenada","GRD",2021,703,0.6461,"Normal"
"Grenada","GRD",2022,433,0.6492,"Normal"
"Grenada","GRD",2023,364,0.6523,"Normal"
"Guadeloupe","GLP",1961,100,0.2,"Normal"
"Guadeloupe","GLP",1962,200,0.25,"Normal"
"Guadeloupe","GLP",1963,200,0.25,"Normal"
"Guadeloupe","GLP",1964,133,0.266,"Normal"
"Guadeloupe","GLP",1965,150,0.3,"Normal"
"Guadeloupe","GLP",1966,114,0.22800002,"Normal"
"Guadeloupe","GLP",1967,100,0.2,"Normal"
"Guadeloupe","GLP",1968,100,0.2,"Normal"
"Guadeloupe","GLP",1969,100,0.2,"Normal"
"Guadeloupe","GLP",1970,100,0.2,"Normal"
"Guadeloupe","GLP",1971,100,0.2,"Normal"
"Guadeloupe","GLP",1972,100,0.2,"Normal"
"Guadeloupe","GLP",1973,80,0.16000001,"Normal"
"Guadeloupe","GLP",1974,80,0.2,"Normal"
"Guadeloupe","GLP",1975,78,0.19500001,"Normal"
"Guadeloupe","GLP",1976,78,0.19500001,"Normal"
"Guadeloupe","GLP",1977,50,0.125,"Normal"
"Guadeloupe","GLP",1978,50,0.125,"Normal"
"Guadeloupe","GLP",1979,10,0.125,"Normal"
"Guadeloupe","GLP",1980,20,0.125,"Normal"
"Guadeloupe","GLP",1981,5,0.125,"Normal"
"Guadeloupe","GLP",1982,5,0.125,"Normal"
"Guadeloupe","GLP",1983,5,0.125,"Normal"
"Guadeloupe","GLP",1984,5,0.125,"Normal"
"Guadeloupe","GLP",1985,5,0.125,"Normal"
"Guadeloupe","GLP",1986,5,0.125,"Normal"
"Guadeloupe","GLP",1987,5,0.125,"Normal"
"Guadeloupe","GLP",1988,5,0.125,"Normal"
"Guadeloupe","GLP",1989,5,0.125,"Normal"
"Guadeloupe","GLP",1990,4,0.1212,"Normal"
"Guadeloupe","GLP",1991,2,0.18180001,"Normal"
"Guadeloupe","GLP",1992,3,0.120000005,"Normal"
"Guadeloupe","GLP",1996,0,0,"Normal"
"Guadeloupe","GLP",1997,0,0,"Normal"
"Guadeloupe","GLP",1998,0,0,"Normal"
"Guadeloupe","GLP",1999,0,0,"Normal"
"Guadeloupe","GLP",2000,0,0,"Normal"
"Guadeloupe","GLP",2001,0,0,"Normal"
"Guadeloupe","GLP",2002,0,0,"Normal"
"Guadeloupe","GLP",2003,0,0,"Normal"
"Guadeloupe","GLP",2004,0,0,"Normal"
"Guadeloupe","GLP",2005,0,0,"Normal"
"Guatemala","GTM",1961,500,0.3571,"Normal"
"Guatemala","GTM",1962,500,0.3571,"Normal"
"Guatemala","GTM",1963,500,0.3571,"Normal"
"Guatemala","GTM",1964,600,0.3529,"Normal"
"Guatemala","GTM",1965,600,0.3529,"Normal"
"Guatemala","GTM",1966,600,0.3529,"Normal"
"Guatemala","GTM",1967,800,0.3333,"Normal"
"Guatemala","GTM",1968,600,0.3529,"Normal"
"Guatemala","GTM",1969,500,0.3571,"Normal"
"Guatemala","GTM",1970,600,0.4286,"Normal"
"Guatemala","GTM",1971,700,0.4118,"Normal"
"Guatemala","GTM",1972,800,0.4444,"Normal"
"Guatemala","GTM",1973,800,0.4444,"Normal"
"Guatemala","GTM",1974,800,0.4444,"Normal"
"Guatemala","GTM",1975,603,0.335,"Normal"
"Guatemala","GTM",1976,704,0.39110002,"Normal"
"Guatemala","GTM",1977,3795,0.4744,"Normal"
"Guatemala","GTM",1978,4522,0.532,"Normal"
"Guatemala","GTM",1979,1679,0.5597,"Normal"
"Guatemala","GTM",1980,1132,0.41480002,"Normal"
"Guatemala","GTM",1981,1100,0.37160003,"Normal"
"Guatemala","GTM",1982,1200,0.3835,"Normal"
"Guatemala","GTM",1983,1290,0.3898,"Normal"
"Guatemala","GTM",1984,1679,0.4799,"Normal"
"Guatemala","GTM",1985,2300,0.62160003,"Normal"
"Guatemala","GTM",1986,2200,0.59300005,"Normal"
"Guatemala","GTM",1987,2443,0.6271,"Normal"
"Guatemala","GTM",1988,1990,0.66330004,"Normal"
"Guatemala","GTM",1989,3009,0.6402,"Normal"
"Guatemala","GTM",1990,3000,0.6383,"Normal"
"Guatemala","GTM",1991,2934,0.6436,"Normal"
"Guatemala","GTM",1992,2800,0.625,"Normal"
"Guatemala","GTM",1993,2544,0.55910003,"Normal"
"Guatemala","GTM",1994,2576,0.5662,"Normal"
"Guatemala","GTM",1995,2392,0.52570003,"Normal"
"Guatemala","GTM",1996,2461,0.54090005,"Normal"
"Guatemala","GTM",1997,2364,0.5196,"Normal"
"Guatemala","GTM",1998,2392,0.52570003,"Normal"
"Guatemala","GTM",1999,2381,0.5233,"Normal"
"Guatemala","GTM",2000,2336,0.5134001,"Normal"
"Guatemala","GTM",2001,6840.17,1.5033001,"Outlier"
"Guatemala","GTM",2002,7497.88,1.8468001,"Outlier"
"Guatemala","GTM",2003,7933.33,2.2667,"Outlier"
"Guatemala","GTM",2004,8214.56,2.4521003,"Outlier"
"Guatemala","GTM",2005,8569,2.7246003,"Outlier"
"Guatemala","GTM",2006,9085.46,2.8888001,"Outlier"
"Guatemala","GTM",2007,10128.72,2.5879,"Outlier"
"Guatemala","GTM",2008,10414.48,2.661,"Outlier"
"Guatemala","GTM",2009,10591.38,2.7062001,"Outlier"
"Guatemala","GTM",2010,10713,2.6892002,"Outlier"
"Guatemala","GTM",2011,11594,2.8117,"Outlier"
"Guatemala","GTM",2012,11666,2.8295002,"Outlier"
"Guatemala","GTM",2013,12569,2.9008002,"Outlier"
"Guatemala","GTM",2014,11203.73,2.628,"Outlier"
"Guatemala","GTM",2015,11330.74,2.6149,"Outlier"
"Guatemala","GTM",2016,11566.61,2.6693,"Outlier"
"Guatemala","GTM",2017,11830.05,2.7108002,"Outlier"
"Guatemala","GTM",2018,11575.8,2.5846002,"Outlier"
"Guatemala","GTM",2019,11633.54,2.5704,"Outlier"
"Guatemala","GTM",2020,11679.8,2.5764,"Outlier"
"Guatemala","GTM",2021,11629.71,2.5627,"Outlier"
"Guatemala","GTM",2022,11647.68,2.5521002,"Outlier"
"Guatemala","GTM",2023,11652.4,2.5388002,"Outlier"
"Guinea","GIN",1961,1500,0.1,"Normal"
"Guinea","GIN",1962,1800,0.120000005,"Normal"
"Guinea","GIN",1963,1800,0.120000005,"Normal"
"Guinea","GIN",1964,2000,0.1333,"Normal"
"Guinea","GIN",1965,2000,0.1333,"Normal"
"Guinea","GIN",1966,2000,0.1333,"Normal"
"Guinea","GIN",1967,2000,0.1333,"Normal"
"Guinea","GIN",1968,2000,0.1333,"Normal"
"Guinea","GIN",1969,2000,0.1333,"Normal"
"Guinea","GIN",1970,2000,0.1333,"Normal"
"Guinea","GIN",1971,2000,0.1333,"Normal"
"Guinea","GIN",1972,2000,0.1333,"Normal"
"Guinea","GIN",1973,2000,0.1333,"Normal"
"Guinea","GIN",1974,2000,0.1333,"Normal"
"Guinea","GIN",1975,3000,0.2,"Normal"
"Guinea","GIN",1976,4000,0.26670003,"Normal"
"Guinea","GIN",1977,4000,0.26670003,"Normal"
"Guinea","GIN",1978,4000,0.26670003,"Normal"
"Guinea","GIN",1979,4000,0.26670003,"Normal"
"Guinea","GIN",1980,4000,0.26670003,"Normal"
"Guinea","GIN",1981,4000,0.26670003,"Normal"
"Guinea","GIN",1982,4000,0.26670003,"Normal"
"Guinea","GIN",1983,4000,0.26670003,"Normal"
"Guinea","GIN",1984,4000,0.26670003,"Normal"
"Guinea","GIN",1985,4000,0.26670003,"Normal"
"Guinea","GIN",1986,3000,0.3,"Normal"
"Guinea","GIN",1987,3000,0.3,"Normal"
"Guinea","GIN",1988,2500,0.5556,"Normal"
"Guinea","GIN",1989,3400,0.75560004,"Normal"
"Guinea","GIN",1990,1800,0.4,"Normal"
"Guinea","GIN",1991,2116,0.45020002,"Normal"
"Guinea","GIN",1992,1980,0.44000003,"Normal"
"Guinea","GIN",1993,3968,0.4668,"Normal"
"Guinea","GIN",1994,4500,0.47370005,"Normal"
"Guinea","GIN",1995,4500,0.48290002,"Normal"
"Guinea","GIN",1996,4500,0.48610002,"Normal"
"Guinea","GIN",1997,6300,0.48460004,"Normal"
"Guinea","GIN",1998,9000,0.47370005,"Normal"
"Guinea","GIN",1999,5100,0.425,"Normal"
"Guinea","GIN",2000,3300,0.41250002,"Normal"
"Guinea","GIN",2001,1800,0.4,"Normal"
"Guinea","GIN",2002,2500,0.5,"Normal"
"Guinea","GIN",2003,10000,0.625,"Normal"
"Guinea","GIN",2004,9800,0.5765,"Normal"
"Guinea","GIN",2005,13869,0.5137,"Normal"
"Guinea","GIN",2006,13477,0.5183,"Normal"
"Guinea","GIN",2007,12484,0.62420005,"Normal"
"Guinea","GIN",2008,14016,0.5606,"Normal"
"Guinea","GIN",2009,14577,0.7289001,"Normal"
"Guinea","GIN",2010,15160,0.6891,"Normal"
"Guinea","GIN",2011,39600,0.94290006,"Normal"
"Guinea","GIN",2012,8040,0.32160002,"Normal"
"Guinea","GIN",2013,6273,0.31360003,"Normal"
"Guinea","GIN",2014,7500,0.37500003,"Normal"
"Guinea","GIN",2015,7500,0.483,"Normal"
"Guinea","GIN",2016,8200,0.5301,"Normal"
"Guinea","GIN",2017,19900,0.46270004,"Normal"
"Guinea","GIN",2018,20700,0.476,"Normal"
"Guinea","GIN",2019,21600,0.47750002,"Normal"
"Guinea","GIN",2020,22400,0.4665,"Normal"
"Guinea","GIN",2021,23300,0.44410002,"Normal"
"Guinea","GIN",2022,24271.32,0.43460003,"Normal"
"Guinea","GIN",2023,23164.05,0.42510003,"Normal"
"Guyana","GUY",1961,26,0.0371,"Normal"
"Guyana","GUY",1962,28,0.0357,"Normal"
"Guyana","GUY",1963,29,0.0363,"Normal"
"Guyana","GUY",1964,29,0.0357,"Normal"
"Guyana","GUY",1965,30,0.036700003,"Normal"
"Guyana","GUY",1966,30,0.0363,"Normal"
"Guyana","GUY",1967,29,0.0366,"Normal"
"Guyana","GUY",1968,29,0.0364,"Normal"
"Guyana","GUY",1969,30,0.0377,"Normal"
"Guyana","GUY",1970,30,0.0388,"Normal"
"Guyana","GUY",1971,31,0.039900005,"Normal"
"Guyana","GUY",1972,27,0.0371,"Normal"
"Guyana","GUY",1973,36,0.055600002,"Normal"
"Guyana","GUY",1974,40,0.0548,"Normal"
"Guyana","GUY",1975,40,0.0533,"Normal"
"Guyana","GUY",1976,40,0.0533,"Normal"
"Guyana","GUY",1977,40,0.0533,"Normal"
"Guyana","GUY",1978,40,0.0533,"Normal"
"Guyana","GUY",1979,40,0.0533,"Normal"
"Guyana","GUY",1980,40,0.0533,"Normal"
"Guyana","GUY",1981,40,0.0533,"Normal"
"Guyana","GUY",1982,40,0.0533,"Normal"
"Guyana","GUY",1983,40,0.0533,"Normal"
"Guyana","GUY",1984,40,0.0533,"Normal"
"Guyana","GUY",1985,40,0.0533,"Normal"
"Guyana","GUY",1986,42,0.0538,"Normal"
"Guyana","GUY",1987,42,0.0538,"Normal"
"Guyana","GUY",1988,42,0.0538,"Normal"
"Guyana","GUY",1989,45,0.056300003,"Normal"
"Guyana","GUY",1990,260,0.26000002,"Normal"
"Guyana","GUY",1991,259.94,0.277,"Normal"
"Guyana","GUY",1992,259.88,0.2839,"Normal"
"Guyana","GUY",1993,259.85,0.29060003,"Normal"
"Guyana","GUY",1994,259.85,0.2973,"Normal"
"Guyana","GUY",1995,259.89,0.30380002,"Normal"
"Guyana","GUY",1996,260,0.3103,"Normal"
"Guyana","GUY",1997,260.23,0.31660002,"Normal"
"Guyana","GUY",1998,260.42,0.3228,"Normal"
