typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20190101","2019","52","2019","360","IDN","Indonesia","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28392887","false","8","kg","28392887","false","28392887","false","0","false","0","74778756.05","74778756.05","0","false","true",
"C","A","20190101","2019","52","2019","384","CIV","Côte d'Ivoire","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","157033290","false","8","kg","157033290","false","157033290","false","0","false",,"343602251.948","343602251.948","0","false","true",
"C","A","20190101","2019","52","2019","430","LBR","Liberia","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50000","false","8","kg","50000","false","50000","false","0","false",,"981225","981225","0","false","true",
"C","A","20190101","2019","52","2019","450","MDG","Madagascar","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1168175","false","8","kg","1168175","false","1168175","false","0","false",,"681091.282","681091.282","0","false","true",
"C","A","20190101","2019","52","2019","604","PER","Peru","X","Export","76","BRA","Brazil","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","700","false","8","kg","700","false","700","false","0","false",,"3800","3800","0","false","true",
"C","A","20190101","2019","52","2019","686","SEN","Senegal","X","Export","120","CMR","Cameroon","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","101","false","8","kg","101","false","101","false","0","false",,"345.838","345.838","0","false","true",
"C","A","20190101","2019","52","2019","604","PER","Peru","X","Export","218","ECU","Ecuador","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60000","false","8","kg","60000","false","60000","false","0","false",,"220502","220502","0","false","true",
"C","A","20190101","2019","52","2019","566","NGA","Nigeria","X","Export","288","GHA","Ghana","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","455580","false","8","kg","455580","false","455580","false","0","false",,"651795.45","651795.45","0","false","true",
"C","A","20190101","2019","52","2019","566","NGA","Nigeria","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13842322","false","8","kg","13842322","false","13842322","false","0","false",,"29747960.92","29747960.92","0","false","true",
"C","A","20190101","2019","52","2019","598","PNG","Papua New Guinea","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54726649.225","true","-1","N/A","0","false","54726649.225","true","0","false",,"17310441.714","17310441.714","6","false","true",
"C","A","20190101","2019","52","2019","604","PER","Peru","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16445080","false","8","kg","16445080","false","16445080","false","0","false",,"39226072.24","39226072.24","0","false","true",
"C","A","20190101","2019","52","2019","608","PHL","Philippines","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","80000","false","8","kg","80000","false","80000","false","81280","false","0","208900","208900","0","false","true",
"C","A","20190101","2019","52","2019","528","NLD","Netherlands","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1303","false","8","kg","1303","false","1303","false","0","false",,"10939.85","10939.85","0","false","true",
"C","A","20190101","2019","52","2019","566","NGA","Nigeria","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8606559","false","8","kg","8606559","false","8606559","false","0","false",,"15546490.27","15546490.27","0","false","true",
"C","A","20190101","2019","52","2019","598","PNG","Papua New Guinea","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","91776042.672","true","-1","N/A","0","false","91776042.672","true","0","false",,"23235436.323","23235436.323","6","false","true",
"C","A","20190101","2019","52","2019","604","PER","Peru","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4003328","false","8","kg","4003328","false","4003328","false","0","false",,"9577219.97","9577219.97","0","false","true",
"C","A","20190101","2019","52","2019","608","PHL","Philippines","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2851075","false","8","kg","2851075","false","2851075","false","2895903","false","0","7247600","7247600","0","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","X","Export","288","GHA","Ghana","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","-1","N/A","0","false","1000","false","0","false","0","4633.107","4633.107","0","false","true",
"C","A","20190101","2019","52","2019","710","ZAF","South Africa","X","Export","288","GHA","Ghana","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.08","false","-1","N/A","0","false","1.08","false","0","false","0","43.172","43.172","0","false","true",
"C","A","20190101","2019","52","2019","704","VNM","Viet Nam","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","161579.144","true","-1","N/A","0","false","161579.144","true","0","false",,"395500.06","395500.06","6","false","true",
"C","A","20190101","2019","52","2019","699","IND","India","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1035","false","-1","N/A","0","false","1035","false","0","false","0","7272.017","7272.017","0","false","true",
"C","A","20190101","2019","52","2019","702","SGP","Singapore","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","180138","false","8","kg","180138","false","180138","false","0","false",,"180589.438","180589.438","0","false","true",
"C","A","20190101","2019","52","2019","704","VNM","Viet Nam","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1864479.073","true","-1","N/A","0","false","1864479.073","true","0","false",,"4563717.6","4563717.6","6","false","true",
"C","A","20190101","2019","52","2019","724","ESP","Spain","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","125100","false","8","kg","125100","false","125100","false","0","false",,"262769.699","262769.699","0","false","true",
"C","A","20190101","2019","52","2019","768","TGO","Togo","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","150287","false","8","kg","150287","false","150287","false","0","false",,"285998.43","285998.43","0","false","true",
"C","A","20190101","2019","52","2019","757","CHE","Switzerland","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12","false","8","kg","12","false","12","false","0","false","0","167.032","167.032","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300","false","8","kg","300","false","300","false","0","false",,"3000","3000","0","false","true",
"C","A","20190101","2019","52","2019","768","TGO","Togo","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","122500","false","8","kg","122500","false","122500","false","0","false",,"244964.808","244964.808","0","false","true",
"C","A","20190101","2019","52","2019","842","USA","USA","X","Export","218","ECU","Ecuador","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2388","false","-1","N/A","0","false","2388","false","0","false","0","11704","11704","0","false","true",
"C","A","20190101","2019","52","2019","800","UGA","Uganda","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9034130.6","false","8","kg","9034130.6","false","9034130.6","false","0","false","0","21146088.62","21146088.62","0","false","true",
"C","A","20190101","2019","52","2019","834","TZA","United Rep. of Tanzania","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4737949","false","8","kg","4737949","false","4737949","false","0","false","0","7142405.76","7142405.76","0","false","true",
"C","A","20190101","2019","52","2019","842","USA","USA","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","229450","false","-1","N/A","0","false","229450","false","0","false","0","733045","733045","0","false","true",
"C","A","20190101","2019","52","2019","800","UGA","Uganda","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11269306","false","8","kg","11269306","false","11269306","false","0","false","0","23867568.09","23867568.09","0","false","true",
"C","A","20190101","2019","52","2019","834","TZA","United Rep. of Tanzania","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2012790","false","8","kg","2012790","false","2012790","false","0","false","0","3534390.07","3534390.07","0","false","true",
"C","A","20190101","2019","52","2019","842","USA","USA","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","174930","false","-1","N/A","0","false","174930","false","0","false","0","520072","520072","0","false","true",
"C","A","20200101","2020","52","2020","56","BEL","Belgium","X","Export","76","BRA","Brazil","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22960.8","false","8","kg","22960.8","false","22960.8","false","0","false",,"114679.574","114679.574","0","false","true",
"C","A","20200101","2020","52","2020","120","CMR","Cameroon","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22038180","false","8","kg","22038180","false","22038180","false","0","false",,"49666977.98","49666977.98","0","false","true",
"C","A","20200101","2020","52","2020","56","BEL","Belgium","X","Export","384","CIV","Côte d'Ivoire","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false",,"22.661","22.661","0","false","true",
"C","A","20200101","2020","52","2020","56","BEL","Belgium","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","64807.3","false","8","kg","64807.3","false","64807.3","false","0","false",,"148451.1","148451.1","0","false","true",
"C","A","20200101","2020","52","2020","120","CMR","Cameroon","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28114575","false","8","kg","28114575","false","28114575","false","0","false",,"66079945.64","66079945.64","0","false","true",
"C","A","20200101","2020","52","2020","140","CAF","Central African Rep.","X","Export","120","CMR","Cameroon","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10000","false","8","kg","10000","false","10000","false","0","false","0","521.975","521.975","0","false","true",
"C","A","20200101","2020","52","2020","178","COG","Congo","X","Export","120","CMR","Cameroon","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30500","false","8","kg","30500","false","30500","false","0","false","0","11117.66","11117.66","0","false","true",
"C","A","20200101","2020","52","2020","214","DOM","Dominican Rep.","X","Export","218","ECU","Ecuador","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42000","false","8","kg","42000","false","42000","false","0","false",,"135639","135639","0","false","true",
"C","A","20200101","2020","52","2020","170","COL","Colombia","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25000","false","8","kg","25000","false","25000","false","0","false","0","53750","53750","0","false","true",
"C","A","20200101","2020","52","2020","178","COG","Congo","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","78000","false","8","kg","78000","false","78000","false","0","false","0","118579.54","118579.54","0","false","true",
"C","A","20200101","2020","52","2020","180","COD","Dem. Rep. of the Congo","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9878328","false","8","kg","9878328","false","9878328","false","0","false",,"18488745.391","18488745.391","0","false","true",
"C","A","20200101","2020","52","2020","214","DOM","Dominican Rep.","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3276000","false","8","kg","3276000","false","6552000","false","0","false",,"17322517.8","17322517.8","0","false","true",
"C","A","20200101","2020","52","2020","140","CAF","Central African Rep.","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","125000","false","8","kg","125000","false","125000","false","0","false","0","2957.858","2957.858","0","false","true",
"C","A","20200101","2020","52","2020","170","COL","Colombia","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","175140","false","8","kg","175140","false","175140","false","0","false","0","438825.78","438825.78","0","false","true",
"C","A","20200101","2020","52","2020","180","COD","Dem. Rep. of the Congo","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2708336","false","8","kg","2708336","false","2708336","false","0","false",,"5086366.039","5086366.039","0","false","true",
"C","A","20200101","2020","52","2020","214","DOM","Dominican Rep.","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","604800","false","8","kg","604800","false","604800","false","0","false",,"1632582","1632582","0","false","true",
"C","A","20200101","2020","52","2020","251","FRA","France","X","Export","76","BRA","Brazil","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.336","true","-1","N/A","0","false","1.336","true","0","false",,"11.422","11.422","6","false","true",
"C","A","20200101","2020","52","2020","218","ECU","Ecuador","X","Export","214","DOM","Dominican Rep.","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4000","false","8","kg","4000","false","4000","false","0","false","0","15040","15040","0","false","true",
"C","A","20200101","2020","52","2020","218","ECU","Ecuador","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","78148930","false","8","kg","78148930","false","78148930","false","0","false","0","193122230.418","193122230.418","0","false","true",
"C","A","20200101","2020","52","2020","218","ECU","Ecuador","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50865324","false","8","kg","50865324","false","50865324","false","0","false","0","124985939.02","124985939.02","0","false","true",
"C","A","20200101","2020","52","2020","276","DEU","Germany","X","Export","288","GHA","Ghana","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","255","false","8","kg","255","false","255","false","0","false","0","1871.667","1871.667","0","false","true",
"C","A","20200101","2020","52","2020","276","DEU","Germany","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","49608","false","8","kg","49608","false","49608","false","0","false","0","114529.546","114529.546","0","false","true",
"C","A","20200101","2020","52","2020","276","DEU","Germany","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20","false","8","kg","20","false","20","false","0","false","0","594.543","594.543","0","false","true",
"C","A","20200101","2020","52","2020","384","CIV","Côte d'Ivoire","X","Export","76","BRA","Brazil","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19995000","false","8","kg","19995000","false","19995000","false","0","false","0","47779986.69","47779986.69","0","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","218","ECU","Ecuador","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25047","false","8","kg","25047","false","25047","false","0","false",,"72801.289","72801.289","0","false","true",
"C","A","20200101","2020","52","2020","384","CIV","Côte d'Ivoire","X","Export","288","GHA","Ghana","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5080080","false","8","kg","5080080","false","5080080","false","0","false","0","11624173.43","11624173.43","0","false","true",
"C","A","20200101","2020","52","2020","384","CIV","Côte d'Ivoire","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","53714500","false","8","kg","53714500","false","53714500","false","0","false","0","123899118.64","123899118.64","0","false","true",
"C","A","20200101","2020","52","2020","450","MDG","Madagascar","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1301220","false","8","kg","1301220","false","1293420","false","0","false",,"2315025.426","2315025.426","0","false","true",
"C","A","20200101","2020","52","2020","458","MYS","Malaysia","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7220830","false","8","kg","7220830","false","7220830","false","0","false","0","18543593.37","18543593.37","0","false","true",
"C","A","20200101","2020","52","2020","360","IDN","Indonesia","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26912086","false","8","kg","26912086","false","26912086","false","0","false","0","71618869.842","71618869.842","0","false","true",
"C","A","20200101","2020","52","2020","384","CIV","Côte d'Ivoire","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","140271025","false","8","kg","140271025","false","140271025","false","0","false","0","334843265.02","334843265.02","0","false","true",
"C","A","20200101","2020","52","2020","430","LBR","Liberia","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","416000.001","false","8","kg","416000.001","false","205000","false","0","false",,"1962425","1962425","0","false","true",
"C","A","20200101","2020","52","2020","450","MDG","Madagascar","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2980355","false","8","kg","2980355","false","2972655","false","0","false",,"2388533.981","2388533.981","0","false","true",
"C","A","20200101","2020","52","2020","604","PER","Peru","X","Export","76","BRA","Brazil","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2300","false","8","kg","2300","false","2300","false","0","false","0","3950","3950","0","false","true",
"C","A","20200101","2020","52","2020","620","PRT","Portugal","X","Export","76","BRA","Brazil","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.268","true","-1","N/A","0","false","1.268","true","0","false",,"27.413","27.413","6","false","true",
"C","A","20200101","2020","52","2020","566","NGA","Nigeria","X","Export","288","GHA","Ghana","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4848190","false","8","kg","4848190","false","4848190","false","0","false","0","11027881.849","11027881.849","0","false","true",
"C","A","20200101","2020","52","2020","528","NLD","Netherlands","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23894","false","8","kg","23894","false","23894","false","0","false","0","54975.036","54975.036","0","false","true",
"C","A","20200101","2020","52","2020","566","NGA","Nigeria","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14078211","false","8","kg","14078211","false","14078211","false","0","false","0","32001168.043","32001168.043","0","false","true",
"C","A","20200101","2020","52","2020","598","PNG","Papua New Guinea","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","151140256.659","true","-1","N/A","0","false","151140256.659","true","0","false",,"10699088.925","10699088.925","6","false","true",
"C","A","20200101","2020","52","2020","604","PER","Peru","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8967210.4","false","8","kg","8967210.4","false","8967210.4","false","0","false","0","21982052.29","21982052.29","0","false","true",
"C","A","20200101","2020","52","2020","608","PHL","Philippines","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","315000","false","8","kg","315000","false","315000","false","320040","false",,"1033455","1033455","0","false","true",
"C","A","20200101","2020","52","2020","528","NLD","Netherlands","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","120000","false","8","kg","120000","false","120000","false","0","false","0","721061.482","721061.482","0","false","true",
"C","A","20200101","2020","52","2020","566","NGA","Nigeria","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9443532","false","8","kg","9443532","false","9443532","false","0","false","0","22833490.51","22833490.51","0","false","true",
"C","A","20200101","2020","52","2020","598","PNG","Papua New Guinea","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1102095388.735","true","-1","N/A","0","false","1102095388.735","true","0","false",,"25869158.864","25869158.864","6","false","true",
"C","A","20200101","2020","52","2020","604","PER","Peru","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4080562","false","8","kg","4080562","false","4080562","false","0","false","0","10078781.51","10078781.51","0","false","true",
"C","A","20200101","2020","52","2020","608","PHL","Philippines","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4128570","false","8","kg","4128570","false","4128570","false","4194610","false",,"10515047","10515047","0","false","true",
"C","A","20200101","2020","52","2020","528","NLD","Netherlands","X","Export","566","NGA","Nigeria","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","550","false","8","kg","550","false","550","false","0","false","0","9134.141","9134.141","0","false","true",
"C","A","20200101","2020","52","2020","699","IND","India","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1035","false","8","kg","1035","false","1035","false","0","false","0","7342.233","7342.233","0","false","true",
